,input_accessionID,database_accessionID,qstart,qend,nident,input_length,totident
356,NC_030884.1,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",18026,18103,61,32995,6064
357,NC_030884.1,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",16645,16801,108,32995,6064
358,NC_030884.1,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",7791,8111,215,32995,6064
359,NC_030884.1,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",20927,21058,92,32995,6064
360,NC_030884.1,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",13725,13923,134,32995,6064
361,NC_030884.1,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",9806,9913,76,32995,6064
362,NC_030884.1,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",15573,15721,105,32995,6064
363,NC_030884.1,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",5437,5496,47,32995,6064
364,NC_030884.1,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",1371,1475,81,32995,6064
365,NC_030884.1,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",30430,30504,57,32995,6064
366,NC_030884.1,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",31016,31095,59,32995,6064
367,NC_030884.1,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",15344,15430,61,32995,6064
368,NC_030884.1,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",22443,22483,33,32995,6064
369,NC_030884.1,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",28540,28590,39,32995,6064
370,NC_030884.1,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",23321,23360,33,32995,74
371,NC_030884.1,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",23110,23161,41,32995,74
372,NC_030884.1,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",30612,30646,30,32995,30
373,NC_030884.1,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",10183,10241,47,32995,171
374,NC_030884.1,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",18964,19022,44,32995,171
375,NC_030884.1,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",6043,6076,29,32995,171
376,NC_030884.1,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",3067,3092,24,32995,171
377,NC_030884.1,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",24336,24366,27,32995,171
378,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",24465,27561,2375,32995,17420
379,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",17462,20662,2422,32995,17420
380,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",6875,10306,2562,32995,17420
381,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",14369,16271,1487,32995,17420
382,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",4354,6429,1520,32995,17420
383,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",20744,22471,1296,32995,17420
384,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",12328,13331,785,32995,17420
385,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",16315,16837,419,32995,17420
386,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",11523,12051,414,32995,17420
387,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",31994,32993,729,32995,17420
388,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",3,1002,729,32995,17420
389,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",13743,14279,413,32995,17420
390,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",22644,23135,348,32995,17420
391,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",17230,17433,158,32995,17420
392,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",29780,30012,171,32995,17420
393,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",31574,31875,209,32995,17420
394,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",28924,29158,180,32995,17420
395,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",1121,1421,209,32995,17420
396,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",6671,6801,96,32995,17420
397,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",29569,29672,83,32995,17420
398,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",3750,3928,126,32995,17420
399,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",23205,23366,117,32995,17420
400,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",28540,28616,61,32995,17420
401,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",2904,3003,77,32995,17420
402,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",3385,3591,154,32995,17420
403,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",6448,6492,38,32995,17420
404,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",10438,10479,35,32995,17420
405,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",1887,2037,105,32995,17420
406,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",11084,11129,39,32995,17420
407,NC_030884.1,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",2413,2500,63,32995,17420
408,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",6881,10348,2563,32995,17100
409,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",17230,19765,1908,32995,17100
410,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",14369,16271,1485,32995,17100
411,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",25868,27575,1327,32995,17100
412,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",20745,22522,1337,32995,17100
413,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",4301,6429,1545,32995,17100
414,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",24465,25835,1031,32995,17100
415,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",12327,13331,795,32995,17100
416,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",16315,16838,419,32995,17100
417,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",11089,12041,727,32995,17100
418,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",3,1002,727,32995,17100
419,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",31994,32993,727,32995,17100
420,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",13747,14351,455,32995,17100
421,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",10594,10927,246,32995,17100
422,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",22640,23135,350,32995,17100
423,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",29739,30012,203,32995,17100
424,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",28902,29124,169,32995,17100
425,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",3397,3615,169,32995,17100
426,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",29571,29672,80,32995,17100
427,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",31518,31872,237,32995,17100
428,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",2915,3005,73,32995,17100
429,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",3764,3878,85,32995,17100
430,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",1124,1179,46,32995,17100
431,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",23205,23366,116,32995,17100
432,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",28541,28616,59,32995,17100
433,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",10977,11033,45,32995,17100
434,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",6448,6491,37,32995,17100
435,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",2375,2450,56,32995,17100
436,NC_030884.1,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",30475,30587,83,32995,17100
437,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",17462,20662,2417,32995,16675
438,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",6875,10306,2561,32995,16675
439,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",25423,27561,1618,32995,16675
440,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",14369,16271,1503,32995,16675
441,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",4294,6429,1563,32995,16675
442,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",12328,13331,782,32995,16675
443,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",24465,25302,677,32995,16675
444,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",21168,21849,513,32995,16675
445,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",16315,16837,419,32995,16675
446,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",11523,12051,416,32995,16675
447,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",30,1002,708,32995,16675
448,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",31994,32966,708,32995,16675
449,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",13743,14279,416,32995,16675
450,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",20744,21058,246,32995,16675
451,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",22650,23184,368,32995,16675
452,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",17230,17433,158,32995,16675
453,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",29780,30012,171,32995,16675
454,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",31574,31875,208,32995,16675
455,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",1121,1421,209,32995,16675
456,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",6671,6801,96,32995,16675
457,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",3511,3603,71,32995,16675
458,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",29569,29672,83,32995,16675
459,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",3750,3928,126,32995,16675
460,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",28929,29161,165,32995,16675
461,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",28540,28616,61,32995,16675
462,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",2904,3003,77,32995,16675
463,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",23243,23315,55,32995,16675
464,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",6448,6492,38,32995,16675
465,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",10438,10479,35,32995,16675
466,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",1887,2037,105,32995,16675
467,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",11084,11129,39,32995,16675
468,NC_030884.1,"NC_034623.1_Usarudivirus_SIRV8_Sulfolobus_islandicus_rod-shaped_virus_8,_partial_genome",2413,2500,63,32995,16675
469,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",17194,20656,2646,32995,16760
470,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",7450,10348,2182,32995,16760
471,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",14369,16271,1487,32995,16760
472,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",25868,27575,1324,32995,16760
473,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",4304,6429,1545,32995,16760
474,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",12327,13331,798,32995,16760
475,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",24465,25291,646,32995,16760
476,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",20745,21842,830,32995,16760
477,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",11083,12041,736,32995,16760
478,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",16315,16838,410,32995,16760
479,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",3,949,674,32995,16760
480,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",32047,32993,674,32995,16760
481,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",13747,14351,462,32995,16760
482,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",25423,25835,306,32995,16760
483,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",6888,7209,238,32995,16760
484,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",29746,30021,202,32995,16760
485,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",22644,23179,367,32995,16760
486,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",28915,29154,176,32995,16760
487,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",31518,31872,237,32995,16760
488,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",2923,3006,69,32995,16760
489,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",3533,3667,105,32995,16760
490,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",3764,3878,85,32995,16760
491,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",6672,6881,150,32995,16760
492,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",23253,23321,54,32995,16760
493,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",1124,1179,46,32995,16760
494,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",28541,28616,59,32995,16760
495,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",29569,29673,76,32995,16760
496,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",6448,6491,37,32995,16760
497,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",2375,2450,56,32995,16760
498,NC_030884.1,"NC_034624.1_Usarudivirus_SIRV11_Sulfolobus_islandicus_rod-shaped_virus_11,_partial_genome",30475,30587,83,32995,16760
499,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",24465,27561,2375,32995,17390
500,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",17462,20656,2412,32995,17390
501,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",6879,10306,2555,32995,17390
502,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",14371,16245,1481,32995,17390
503,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",4354,6429,1521,32995,17390
504,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",20744,22471,1293,32995,17390
505,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",12331,13331,790,32995,17390
506,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",16315,16838,415,32995,17390
507,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",11373,12051,525,32995,17390
508,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",3,949,688,32995,17390
509,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",32047,32993,688,32995,17390
510,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",13732,14351,463,32995,17390
511,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",22644,23135,348,32995,17390
512,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",31505,31872,265,32995,17390
513,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",17194,17387,149,32995,17390
514,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",29737,29973,175,32995,17390
515,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",1124,1493,262,32995,17390
516,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",28924,29158,179,32995,17390
517,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",6671,6801,98,32995,17390
518,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",29569,29672,82,32995,17390
519,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",23205,23366,117,32995,17390
520,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",3768,3911,104,32995,17390
521,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",1515,1579,51,32995,17390
522,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",3385,3591,154,32995,17390
523,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",2936,3006,55,32995,17390
524,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",10438,10496,48,32995,17390
525,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",28542,28618,59,32995,17390
526,NC_030884.1,"NC_034625.1_Usarudivirus_SIRV10_Sulfolobus_islandicus_rod-shaped_virus_10,_partial_genome",6448,6492,38,32995,17390
527,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",17230,20662,2612,32995,16649
528,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",7450,10348,2188,32995,16649
529,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",14369,16271,1489,32995,16649
530,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",4301,6429,1563,32995,16649
531,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",12328,13331,802,32995,16649
